"sweep_type","block","seed","n","alpha","k_min","k_shape","r_min","r_shape","r_min_k_min_ratio","budget_fraction","B_raw","tau_k","tau_r","gamma","epsilon","rho_kr","n_pre_rounds","x_seed","M","ess_risk","degenerate","alpha_budget_sub","mean_K_init","mean_R_init","mean_D_init","mean_S_init","cor_KR_init","total_expected_s1","total_output_s1","mean_K2_s1","mean_R2_s1","mean_D2_s1","mean_S2_s1","cor_K2R2_s1","total_expected_s2","total_output_s2","mean_K2_s2","mean_R2_s2","mean_D2_s2","mean_S2_s2","cor_K2R2_s2","total_expected_s3","total_output_s3","mean_K2_s3","mean_R2_s3","mean_D2_s3","mean_S2_s3","cor_K2R2_s3","total_expected_s4","total_output_s4","mean_K2_s4","mean_R2_s4","mean_D2_s4","mean_S2_s4","cor_K2R2_s4","total_expected_s5","total_output_s5","mean_K2_s5","mean_R2_s5","mean_D2_s5","mean_S2_s5","cor_K2R2_s5","total_expected_s6","total_output_s6","mean_K2_s6","mean_R2_s6","mean_D2_s6","mean_S2_s6","cor_K2R2_s6","total_expected_s7","total_output_s7","mean_K2_s7","mean_R2_s7","mean_D2_s7","mean_S2_s7","cor_K2R2_s7","total_expected_s8","total_output_s8","mean_K2_s8","mean_R2_s8","mean_D2_s8","mean_S2_s8","cor_K2R2_s8","total_expected_s9","total_output_s9","mean_K2_s9","mean_R2_s9","mean_D2_s9","mean_S2_s9","cor_K2R2_s9","gain_grant_myopic","gain_grant_forward","gain_seed_myopic","gain_seed_vs_grant","best_strategy_idx","best_strategy_expected"
"micro","default",11,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.50501147969651,1.48108835101484,-0.00597879326144773,0.0470336149127104,-0.107442503688932,70.7411697795857,63,1.57485741691852,1.48108835101484,0.0175059906105558,0.045288661565638,-0.0958732940970641,74.3491621123649,84,1.57834690010232,1.62250970725215,-0.0285756365054485,0.0435777750440902,-0.0968833708207692,74.0236835136942,86,1.57803299627895,1.62250970725215,-0.0226309327256641,0.0468910942783308,-0.059584491937285,74.0854687052689,80,1.5780247211011,1.62108835101484,-0.0218919842744796,0.0463933186505929,-0.0297599237633101,74.6339469207758,67,1.5786841022048,1.62108835101484,-0.0152192137693553,0.0448499564488177,0.215399527028204,73.536193234472,64,1.57770703055403,1.62108835101484,-0.0170169116557777,0.0536869979062747,-0.0901077139342085,73.7864433141453,63,1.57771834730211,1.62108835101484,-0.0217107816369298,0.0480540995577903,-0.0903309045771745,74.6742787669886,70,1.57858386055623,1.62108835101484,-0.0168153982653908,0.042676456482047,0.229812582836522,74.0783989972567,78,1.57787646460968,1.62108835101484,-0.0226701785469828,0.0445014458670436,-0.0276417237912321,0.54847821550689,0.887835452843305,-0.549275470796928,-1.09775368630382,8,74.6742787669886
"micro","default",12,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.72036012752616,1.78422996021135,-0.0127113920089497,0.0807506686537088,-0.146659617491116,77.5873417435192,76,1.79690666215431,1.78422996021135,0.00997665053351075,0.0780529570416193,-0.136040389472309,81.2742149430383,65,1.80048152288555,1.92565131644866,-0.031606751746208,0.0749179310948972,-0.136849828677506,81.0980818283988,81,1.80056994396368,1.92565131644866,-0.023634897866872,0.0775062349413959,-0.120257553638216,81.1661484440275,77,1.80096076520379,1.92422996021135,-0.0262071816043295,0.0827197705525492,-0.158271882773127,83.8327557929725,82,1.80305331444532,1.92422996021135,-0.0117750461148704,0.0624984871493076,0.294887640902138,81.2711182692575,102,1.7999330625375,1.92422996021135,-0.0277333288075816,0.0693634553985693,-0.0773056698408858,81.6075382651858,108,1.8012647796195,1.92422996021135,-0.0276269706639945,0.0782906991150846,-0.126237779783644,83.8327557929725,76,1.80305331444532,1.92422996021135,-0.0117750461148704,0.0624984871493076,0.294887640902138,80.9759219283014,90,1.80013406097708,1.92422996021135,-0.0220996428522225,0.0789719246459589,-0.0861810739563965,2.66660734894504,2.22521752778671,0.104969825230029,-2.56163752371501,5,83.8327557929725
"micro","default",13,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.7851532447649,2.84560500761546,-0.00321693683766172,0.101042097425151,-0.15040912510445,81.0684698821295,80,1.86507856152937,2.84560500761546,0.0182517976947867,0.0997998003758669,-0.141547404139488,84.8858134346026,76,1.86878605571905,2.98702636385277,-0.0233863841042676,0.0936168730971615,-0.142223338415205,84.6539954457475,79,1.86843087465915,2.98702636385277,-0.0169277705810587,0.0930238439993751,-0.136677567660044,84.097709825981,85,1.86810389234681,2.98560500761546,-0.0204307611441842,0.104819792121074,-0.151776717587875,87.4161095475807,83,1.87132948659491,2.98560500761546,-0.0115311757950504,0.0786997245188133,-0.0833872322389184,84.1394954479925,86,1.86816220508218,2.98560500761546,-0.0196370720503649,0.104307306721879,-0.14999698533733,84.1323805407262,88,1.86814786547408,2.98560500761546,-0.0136039416116124,0.104672040347507,-0.142648218734318,87.069383861448,88,1.87098667660543,2.98560500761546,-0.0101479990345701,0.0806564207237185,-0.0870717713281917,85.0081765220095,89,1.86816220508218,2.98560500761546,-0.0186327107109698,0.0890730215674686,-0.125807999113925,3.31839972159972,2.93700332072179,0.0417856220114601,-3.27661409958826,5,87.4161095475807
"micro","default",14,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.04412253862487,1.61890299277207,0.0728843029624761,0.0754752596635446,0.0967607714764995,82.8831880690467,80,2.12610714308389,1.61890299277207,0.0940802133999471,0.075835532306228,0.107149495913838,87.1441321264856,80,2.13025518674761,1.76032434900938,0.0515860544309974,0.0674909148932147,0.1063463101188,86.9764042103977,87,2.12984165180203,1.76032434900938,0.0545195743784781,0.0683519136931827,0.151972222888343,85.9228079239384,79,2.12922488620641,1.75890299277207,0.0787211768324863,0.0772711791099032,0.253733103944666,89.3540452192329,73,2.13265246927551,1.75890299277207,0.0750591768996293,0.0616431830113214,0.57005286126456,86.1315781357063,87,2.12924073957111,1.75890299277207,0.0577207250897623,0.0765709557735336,0.0475666919758488,86.1059919648522,81,2.12905821047599,1.75890299277207,0.067061139102873,0.0761117770280928,0.16405356973222,89.5225730381556,72,2.13265246927551,1.75890299277207,0.0741119347452794,0.0594022384093978,0.59473555412115,86.282277233205,85,2.12967810353733,1.75890299277207,0.0753101828453007,0.0765173152659417,0.241929850040159,3.43123729529445,3.41658107330346,0.208770211767927,-3.22246708352652,8,89.5225730381556
"micro","default",15,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.98697529931308,2.53054432702618,-0.0685802601229168,0.096412276331529,0.00935938789760214,94.449861533377,97,2.07999540198759,2.53054432702618,-0.0452391810118606,0.0912587275954016,0.0211237736731279,97.8229210526246,95,2.08325979441084,2.67196568326349,-0.0802214553692715,0.0907660625229215,0.0205068945688715,97.5345372410956,100,2.08310184890365,2.67196568326349,-0.0756333642023704,0.092660446900988,0.0164098128032769,97.1752634370329,83,2.08217119454128,2.67054432702618,-0.0754669863702881,0.0955404032981619,0.0423209589522039,100.122671095069,81,2.08542859860436,2.67054432702618,-0.0692701005353895,0.0776940819519495,0.148078019067836,97.7159342108115,119,2.08231781557075,2.67054432702618,-0.0731792724138419,0.0899399753509559,0.0902739323061138,96.7072117303523,105,2.08202914293284,2.67054432702618,-0.0770895918269451,0.10035043820364,-0.000357532039058462,100.260811336739,99,2.08570174677828,2.67054432702618,-0.0692963010151933,0.0777000308743428,0.148233330226264,97.5073021017171,102,2.08276345665586,2.67054432702618,-0.0806623757573492,0.0924468628493258,0.0105577684684924,2.9474076580365,3.55359960638667,0.540670773778686,-2.40673688425781,8,100.260811336739
"micro","default",16,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.92270326275915,1.94144630050334,0.000712019505936288,0.0827970839332096,8.8717443977849e-05,86.2961782678978,88,2.00783663176188,1.94144630050334,0.0231812145575186,0.0800184357715823,0.0184741730502931,90.0897028406284,86,2.01151934227561,2.08286765674065,-0.0162707250183995,0.0758092395878392,0.0174890378899413,89.8484700465065,79,2.01098276808613,2.08286765674065,-0.0162695625148724,0.0760022220788196,0.0195909765498846,90.1632430179867,101,2.01088394067896,2.08144630050334,-0.0102476662586991,0.0723103701954408,0.104312281786731,92.5218452145523,73,2.01396277168608,2.08144630050334,-0.00207827898367371,0.062905017335488,0.298438986541504,89.949575740465,93,2.01141456018708,2.08144630050334,-0.0128851429863152,0.080054836865983,0.0231324728261656,89.5346479348073,85,2.01110455279967,2.08144630050334,-0.0130727066204076,0.0829310348658791,-0.0162816429916029,92.5692839455532,103,2.0140109015215,2.08144630050334,-0.00252531264077031,0.0624517757406253,0.291548402046761,90.0852210684185,84,2.01123197884026,2.08144630050334,-0.0113383342696624,0.0770116628725151,0.0678216607725092,2.3586021965656,3.03463601074588,-0.213667277521651,-2.57226947408725,8,92.5692839455532
"micro","default",17,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.94462360030362,1.65318972676282,0.0655213430829738,0.0868298886723055,-0.139842260646964,80.0466650218395,70,2.02373376363387,1.65318972676282,0.0866276806888727,0.0864830149071391,-0.126772717797413,84.291342845202,85,2.0278678403361,1.79461108300012,0.0438588226885504,0.0775772288502862,-0.127665782336191,84.0507227890582,84,2.02754572418373,1.79461108300013,0.048704467306299,0.0777920389102115,-0.107612265288127,84.0547690863742,77,2.0276845885357,1.79318972676282,0.048671797877149,0.0810966164190594,-0.116866832239608,86.4905678723785,88,2.03040069578475,1.79318972676282,0.0528292134203412,0.0667720977198997,0.106892047814987,83.3730740935838,113,2.02698971426383,1.79318972676282,0.0520488990416392,0.0861805580701377,-0.138253018260315,83.3514041529759,82,2.02706607232558,1.79318972676282,0.0527192644867144,0.0879479768725394,-0.146522520680391,86.2040315988959,95,2.02942758136485,1.79318972676282,0.0550181308683643,0.0635482641127685,0.174298757324066,83.3837492678142,82,2.02728435791399,1.79318972676282,0.0547283933200371,0.0890535080829618,-0.142772779982602,2.43579878600438,2.85262744592001,-0.681694992790369,-3.11749377879475,5,86.4905678723785
"micro","default",18,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.82911660149263,2.24291028842973,-0.0348910077202778,0.103027948136353,-0.103562924960763,79.3988631336494,91,1.90738714587507,2.24291028842973,-0.0125751729846886,0.0998900735629239,-0.0976730773412418,83.0115449439559,93,1.91089102796293,2.38433164466704,-0.0526323674714955,0.0975533008803489,-0.0981539628228585,83.0934559140412,97,1.91098282822607,2.38433164466704,-0.0475836139327398,0.100114477462549,-0.0791312260193392,83.455255917571,73,1.91166411431646,2.38291028842973,-0.0481867782066173,0.0980499402498259,-0.0917384094958478,87.136540742909,75,1.91504931385498,2.38291028842973,-0.0353662794763611,0.0782803684114266,0.0779015025951479,83.9861890733248,90,1.91201637716482,2.38291028842973,-0.0455292323156348,0.092408613084857,-0.0738131050639671,82.5445946844899,84,1.91045565376713,2.38291028842973,-0.0432105224483254,0.103695533836987,-0.0927408852136638,87.136540742909,93,1.91504931385498,2.38291028842973,-0.0353662794763611,0.0782803684114266,0.0779015025951479,85.0803412874354,91,1.91201637716482,2.38291028842973,-0.0393998864598698,0.0828456335323597,0.0214263541296539,3.68128482533801,4.59194605841918,0.530933155753786,-3.15035166958423,5,87.136540742909
"micro","default",19,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.79425426385576,2.47075250095324,-0.0453959799588408,0.0821091881793537,0.156146585004859,90.3858808346013,101,1.88324281540421,2.47075250095324,-0.0224109853888818,0.0787060624041364,0.182870817790684,93.8567943830726,112,1.88660192255853,2.61217385719055,-0.0610516462351846,0.0755809150879483,0.181646483982487,93.6015610409328,99,1.88626158839729,2.61217385719055,-0.0595408506585637,0.0774943545778898,0.185435382058784,93.6722247353404,101,1.88632579049164,2.61075250095324,-0.0427324150639919,0.0774644904247029,0.275588788568034,94.7378790100155,101,1.88735817724364,2.61075250095324,-0.0467462123639191,0.0709947768898147,0.271519486733394,93.686944916948,100,1.88662851647566,2.61075250095324,-0.0518482298069627,0.0818020753744771,0.201781117420682,93.7165701204516,91,1.88607470782796,2.61075250095324,-0.0508976195352067,0.0778849637481832,0.235571486958823,94.862355921677,90,1.88760416816157,2.61075250095324,-0.0467421535328495,0.0710082922557199,0.271223516839987,93.6577490058773,83,1.88662851647566,2.61075250095324,-0.0522079622256633,0.083657020895671,0.200306825303241,1.06565427467504,1.1457858012254,0.0147201816075722,-1.05093409306747,8,94.862355921677
"micro","default",20,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.918706401194,1.80031467863391,0.00528441404792004,0.107417310107158,-0.153330022964552,77.868234128835,95,1.99552300594552,1.80031467863391,0.0270519552431921,0.104341700958267,-0.146345545185892,81.7650444548248,72,1.9993132406735,1.94173603487122,-0.0146842307277327,0.0984166866158094,-0.147012574898123,81.658533635583,80,1.99922819099714,1.94173603487122,-0.0160013817577667,0.0983805485400885,-0.167509844934776,81.9814562987623,88,1.99983842328838,1.94031467863391,-0.00518789130194052,0.0980589126000198,-0.121204757395809,85.7600450658682,89,2.00327380487644,1.94031467863391,0.00792995976568354,0.0856754699337097,0.342270475201922,81.9326303174518,78,1.99883529449506,1.94031467863391,-0.0125239221954364,0.0949318337106487,-0.098866196410661,82.1942727256361,79,2.00019833546943,1.94031467863391,-0.00393459994803323,0.100405316276414,-0.099334860085535,86.0191104858096,99,2.00362203334623,1.94031467863391,0.00627271420379579,0.0831897845351396,0.32776838240757,80.8717293442445,111,1.99892138378127,1.94031467863391,-0.00621030797881527,0.111718417230243,-0.182451746289991,3.77858876710584,3.82483776017354,-0.0488259813105287,-3.82741474841637,8,86.0191104858096
"micro","default",21,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.03374037202074,2.2837692777398,-0.031356259145078,0.12145682795231,-0.160397325644096,89.7988368608544,88,2.12220397602655,2.2837692777398,-0.009251018077099,0.116695472608611,-0.147228416695863,93.5084700357891,100,2.12580993374755,2.42519063397711,-0.0449977103459329,0.112348313422454,-0.148042045534108,93.4724040562284,100,2.12568319608566,2.42519063397711,-0.039454448816712,0.111286719886352,-0.127713105391113,94.4533464046742,99,2.12617198402016,2.4237692777398,-0.0472095069692947,0.102041926838505,-0.109071873407111,97.5564284233023,102,2.1299071017685,2.4237692777398,-0.0314612013985471,0.0942073464374964,0.143145961108054,93.7388323128838,78,2.12594075114957,2.4237692777398,-0.0448720642985445,0.112804547099129,-0.141096855445478,93.4366567801706,98,2.12628206232733,2.4237692777398,-0.0407452352287535,0.117662019112904,-0.162898830033104,97.5564284233023,93,2.1299071017685,2.4237692777398,-0.0314612013985471,0.0942073464374964,0.143145961108054,94.3626648101627,95,2.12586409119604,2.4237692777398,-0.04192507065982,0.10332608245719,-0.0696639205894853,3.10308201862804,4.11977164313166,-0.71451409179042,-3.81759611041846,5,97.5564284233023
"micro","default",22,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.18249761052998,2.44782410979534,0.00498312477464367,0.0992533547975631,-0.0557232292031207,79.9100585632488,70,2.26135618800971,2.44782410979534,0.027011085938165,0.0970435824608899,-0.052760262431061,83.7847387524811,84,2.26512104685735,2.58924546603265,-0.0146766755799186,0.0938836089955723,-0.0529580604284944,84.4133437027183,110,2.2662428750952,2.58924546603265,-0.0142764738354235,0.0925862776904022,-0.051585644269468,85.8005557831337,82,2.26718297432129,2.58782410979534,-0.00507850879729887,0.0876394747301823,-0.0262492864847112,89.4353371898881,81,2.27078703790619,2.58782410979534,0.0124764697636959,0.0786613019134442,0.0512619317761398,84.884322686729,85,2.26577569799938,2.58782410979534,-0.00418391935010101,0.0897115532202352,-0.0298033719033348,85.6244513896287,84,2.26687959154046,2.58782410979534,-0.000986309803221769,0.0882625211784955,-0.0232155880084525,89.3889839524062,95,2.27078703790619,2.58782410979534,0.014043908855831,0.0801367792667473,0.0545247172827347,84.8895062992757,107,2.26577569799938,2.58782410979534,0.00517067259653694,0.0856010156396394,-0.0252724322457308,3.63478140675446,3.76453256277745,-0.916233096404625,-4.55101450315908,5,89.4353371898881
"micro","default",23,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.24881323142202,2.01579517796309,0.0316744005931226,0.0955973624242349,0.136292549503435,90.8815344548594,110,2.33856676803582,2.01579517796309,0.0531662544198775,0.0938567818526774,0.14463136611091,94.9304917254325,103,2.342506954819,2.1572165342004,0.0133774580942205,0.0868440642309864,0.144173723739632,95.1918784572933,93,2.34271927344118,2.1572165342004,0.021868172856284,0.0883578687654615,0.193064338414329,95.427742816012,103,2.34342680553467,2.15579517796309,0.0198602875347341,0.0879114209705734,0.147035591099898,98.7892977807306,100,2.34644905867229,2.15579517796309,0.0414349988177304,0.0816995340062267,0.524197067947349,94.7114710595374,95,2.34204343581386,2.15579517796309,0.0186977905502319,0.0872106148910049,0.143748203622718,95.4258770886781,92,2.34271580774013,2.15579517796309,0.0147775989381442,0.0800016873034812,0.15260380178434,98.7459925580577,98,2.34635759283436,2.15579517796309,0.0413756677812357,0.0816270183890314,0.524663623608424,95.0791543054423,84,2.34315117900371,2.15579517796309,0.0181946927493682,0.091872210047531,0.137116795436677,3.36155496471866,3.32011546937962,-0.716271756474612,-4.07782672119328,5,98.7892977807306
"micro","default",24,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.59019823660385,2.48634168125166,-0.0497853900728001,0.0874186264426282,0.276644867699778,79.6025442597581,82,1.66851863003139,2.48634168125166,-0.0269950011351292,0.0841958284298609,0.308713800924002,83.0475626643844,69,1.67185246312118,2.62776303748897,-0.069474827551519,0.0816230055535688,0.307527812300623,82.780490801908,87,1.67137053877328,2.62776303748897,-0.0679204548420775,0.0820339200762611,0.31110205374916,82.9818239234126,87,1.67135811026123,2.62634168125166,-0.0586715082334165,0.080063899412823,0.334870945695514,84.9939587168135,93,1.67379786744041,2.62634168125166,-0.0565770105844793,0.069059303123556,0.387828925390455,82.4259161015926,84,1.67122305295803,2.62634168125166,-0.0637315558512268,0.0889613392576666,0.303376583751,82.8350365879829,100,1.67121477906644,2.62634168125166,-0.0633401083877854,0.0828217314668574,0.328423288559844,84.9939587168135,97,1.67379786744041,2.62634168125166,-0.0565770105844793,0.069059303123556,0.387828925390455,82.6986761064232,89,1.67114766854592,2.62634168125166,-0.0649423402795032,0.0862081630617601,0.323891262947484,2.0121347934009,2.1589221288306,-0.555907821819929,-2.56804261522083,5,84.9939587168135
"micro","default",25,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.87742948996641,1.53854050988613,0.0255296442485515,0.066626096180449,-0.0428374242074223,75.6517143477436,73,1.95217189654385,1.53854050988613,0.0481804459715635,0.0651943833091903,-0.0356123680385544,79.5515989031318,89,1.95595664955047,1.67996186612344,0.00388827314379676,0.0617312123710255,-0.036120131586103,79.3614223974845,87,1.95575427689796,1.67996186612344,0.00862219650771541,0.06380144186619,-0.0290186431037638,78.7476353610799,78,1.95491521284718,1.67854050988613,0.0118147090164993,0.0681522470376716,-0.0299726175204169,83.7968401844305,81,1.96024826393224,1.67854050988613,0.0290122339556859,0.044827486865636,0.677141296928629,78.4640962239832,66,1.95518861976383,1.67854050988613,0.00989825211188916,0.0746557292072385,-0.121961413804509,78.4599344056883,85,1.95485945477847,1.67854050988613,0.010596700354492,0.0721530185901445,-0.0832571894229408,83.7968401844305,90,1.96024826393224,1.67854050988613,0.0290122339556859,0.044827486865636,0.677141296928629,78.3436334201993,84,1.95533556787054,1.67854050988613,0.0227438706952539,0.0743729292686853,-0.0443548255844872,5.04920482335059,5.33690577874219,-0.283539137096611,-5.3327439604472,5,83.7968401844305
"micro","default",26,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.43990192835354,1.89204470520497,0.0302100525738814,0.0947641078174815,0.0360067590387873,89.3699676730386,98,2.52815890310795,1.89204470520497,0.0521305433767058,0.0924843065830533,0.0442259875855009,93.410654546026,75,2.53209018838445,2.03346606144228,0.0127712413064084,0.0869409141274921,0.0438271181758151,93.970099474358,94,2.53236695205095,2.03346606144228,0.0157615200696438,0.0836683014417788,0.103563665906534,94.0529926167931,92,2.53265917937905,2.03204470520497,0.0240460167528592,0.0881827145388188,0.134947670331675,99.0371235205684,97,2.53778329417319,2.03204470520497,0.0390639908852946,0.0750557115408919,0.527149206095035,94.2293135655203,91,2.53248204113803,2.03204470520497,0.0198566451104902,0.0871308542083,0.193004878645646,94.241951181096,88,2.53283070858162,2.03204470520497,0.016646838711017,0.0848435670657455,0.122586116756695,98.884764793766,98,2.53747745061448,2.03204470520497,0.0390681355784667,0.0750528250070673,0.527407900827556,93.817155108353,100,2.53241620741129,2.03204470520497,0.0202214782553697,0.0901315944739193,0.118454126959151,4.98413090377532,4.64281361267007,0.176320948727238,-4.80780995504809,5,99.0371235205684
"micro","default",27,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.77099163729513,2.05477270865597,-0.0620077338905888,0.106964235613322,-0.0983715241758976,80.4246565410051,85,1.85017668779203,2.05477270865597,-0.0388374888231354,0.101319633869172,-0.0845976639728937,83.865384092575,83,1.85351094413266,2.19619406489328,-0.077500303763324,0.100577897802272,-0.085375770287213,84.1159685070114,61,1.85350478037922,2.19619406489328,-0.0721834452268669,0.0985393562224225,-0.0402877914850206,83.9513808865928,80,1.85361288411749,2.19477270865597,-0.074250379287876,0.100283711738496,-0.0783773256532122,87.7816142569323,95,1.85745299467415,2.19477270865597,-0.0635469183268566,0.0786816999317765,0.185029981558815,83.5427369284179,85,1.853365006304,2.19477270865597,-0.0703857307737276,0.105313516348012,-0.0876225245627703,83.8546954271238,93,1.85347739333905,2.19477270865597,-0.0765774511041978,0.101982950997133,-0.0856002835694815,87.7816142569323,102,1.85745299467415,2.19477270865597,-0.0635469183268566,0.0786816999317765,0.185029981558815,83.5770352703664,94,1.853365006304,2.19477270865597,-0.066062905364738,0.103815445436047,-0.0596434486469004,3.83023337033956,3.92691882980851,-0.40864395817492,-4.23887732851448,5,87.7816142569323
"micro","default",28,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.74628835751845,1.96042830916739,-0.00799470606227357,0.0901916542209897,0.0131645575977968,80.1165416511709,81,1.82526734153561,1.96042830916739,0.0142380502343176,0.0874832231129352,0.0352253444372402,83.8631709925927,73,1.82890410700354,2.1018496654047,-0.0276969577687,0.0825931902723185,0.0340610472760866,83.8534815044761,87,1.82904152024099,2.1018496654047,-0.020383752232625,0.0836110998637522,0.0558948744655096,83.5849267818672,80,1.8289853956144,2.10042830916739,-0.0160348434677935,0.09008923188452,0.0637719766328465,85.8335646809847,66,1.8308146539152,2.10042830916739,-0.0168148944792128,0.0689908622470879,0.19169517695696,84.1539412804114,76,1.82882303411521,2.10042830916739,-0.0227699000284376,0.0783479212841147,0.0820793546810651,84.0515710325342,105,1.82904262975458,2.10042830916739,-0.0221514084959946,0.0823645703970079,0.0705682890904846,85.9906896253721,64,1.83103612071639,2.10042830916739,-0.0205906292668006,0.0672896185522738,0.169566751125246,83.8894069205312,78,1.82858686218926,2.10042830916739,-0.0204330561126185,0.0795511047971633,0.0828472016724534,2.24863789911744,1.93911859283783,0.569014498544178,-1.67962340057326,8,85.9906896253721
"micro","default",29,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,2.10760917721696,1.5448956993744,0.0690473439583471,0.0824033950655073,0.00252370127861109,79.1248382077859,78,2.18585334187943,1.5448956993744,0.090620268148156,0.0818789456000796,0.0138185958772892,83.3834074296793,85,2.18999979098804,1.68631705561171,0.0471938166883854,0.0757408801244177,0.0133043705674218,83.7970950005192,85,2.19027794887814,1.68631705561171,0.0487393323607175,0.0723997227173325,0.0735715118644838,83.5982536477263,91,2.18953087160668,1.6848956993744,0.0579674702612221,0.0724746389488344,0.158652246685575,87.6828868857105,103,2.19435010151048,1.6848956993744,0.0669401321251765,0.0550037649085423,0.529554092118969,83.4892372300373,88,2.18983813611951,1.6848956993744,0.0576250232862989,0.077041344222759,0.110414705246354,82.9776021006855,73,2.1896652719561,1.6848956993744,0.0552798535074428,0.0830762638567952,0.0345101454398928,87.6828868857105,86,2.19435010151048,1.6848956993744,0.0669401321251765,0.0550037649085423,0.529554092118969,84.2801491090926,92,2.18996867066704,1.6848956993744,0.0567699354340281,0.0661219413606049,0.260680217867006,4.08463323798422,4.70528478502497,-0.109016417689034,-4.19364965567325,5,87.6828868857105
"micro","default",30,50,2,1,2,1,2,1,0.1,7.07106781186548,1,1,1,0.1,0,0,0.5,500,FALSE,FALSE,2,1.60466186604428,2.096436652609,-0.0306347558306312,0.101530515150291,-0.0580793762504208,75.80689843577,69,1.67931762485033,2.096436652609,-0.00853376171502952,0.0983833042519119,-0.0377931873557109,79.4258994905522,84,1.68282854544591,2.23785800884631,-0.051941116461175,0.0933784920373519,-0.0390147799904347,79.1322384115375,79,1.68259973492326,2.23785800884631,-0.0460682756078207,0.0972167793233948,-0.0273786729578872,79.1375704691762,72,1.68318549061098,2.236436652609,-0.0460355846054877,0.104497922119539,-0.0590916387688812,81.0879900096984,92,1.68460843015975,2.236436652609,-0.032404378415085,0.086861604248564,0.173080067614689,79.8424471725878,76,1.68261969346556,2.236436652609,-0.0477520543990844,0.0876418681626317,0.0219744142264578,79.7115249394336,72,1.68298084208543,2.236436652609,-0.0512704931214806,0.091890079635804,-0.0215542786978329,81.0879900096984,90,1.68460843015975,2.236436652609,-0.032404378415085,0.086861604248564,0.173080067614689,79.645891006872,79,1.68230328767228,2.236436652609,-0.048310824488232,0.089267309991214,0.0193288072563025,1.95041954052225,1.37646507026486,0.704876703411642,-1.24554283711061,5,81.0879900096984
"micro","n",1,10,2,1,2,1,2,1,0.1,1.4142135623731,1,1,1,0.1,0,0,0.5,200,FALSE,FALSE,2,2.01587829043033,2.51682509107038,-0.00324850683967625,0.126298018357998,-0.0963521963676387,17.8771273527485,14,2.10395446110018,2.51682509107038,0.0175629587578251,0.123596395617667,-0.0756282374094327,18.6596838037521,24,2.10776453309193,2.65824644730769,-0.0201818362272403,0.117022349779123,-0.0766830553453084,NA,NA,NA,NA,NA,NA,NA,18.3685027525818,20,2.10632121524562,2.61682509107038,-0.0105985246371823,0.123153205314689,-0.0892480718044102,18.6731280143808,18,2.10785468483986,2.61682509107038,-0.00651759562959473,0.110490362073969,-0.0400330547365479,18.3219019827275,22,2.10589595896137,2.61682509107038,-0.0108347055935662,0.123393069575129,-0.089442622139295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304625261799057,NA,-0.046600769854269,-0.351226031653326,5,18.6731280143808
