"tau_k","epsilon","n_trials","out_S1_mean","out_S1_se","alpha_S1_mean","alpha_S1_se","out_S2_mean","out_S2_se","alpha_S2_mean","alpha_S2_se","out_S3_mean","out_S3_se","alpha_S3_mean","alpha_S3_se","out_S4_mean","out_S4_se","alpha_S4_mean","alpha_S4_se","out_S5_mean","out_S5_se","alpha_S5_mean","alpha_S5_se","out_S6_mean","out_S6_se","alpha_S6_mean","alpha_S6_se","out_S7_mean","out_S7_se","alpha_S7_mean","alpha_S7_se","out_S8_mean","out_S8_se","alpha_S8_mean","alpha_S8_se","out_S9_mean","out_S9_se","alpha_S9_mean","alpha_S9_se","gini_g1_S5_mean","gini_g1_S5_se","gini_g1_S8_mean","gini_g1_S8_se","fwd_vs_myo_P_mean","fwd_vs_myo_P_se","fwd_vs_myo_PG_mean","fwd_vs_myo_PG_se","fwd_vs_myo_PS_mean","fwd_vs_myo_PS_se","signal_myo_mean","signal_myo_se","signal_fwd_mean","signal_fwd_se","seed_myo_mean","seed_myo_se","seed_fwd_mean","seed_fwd_se","optimal_vs_naive_mean","optimal_vs_naive_se"
1,0.05,50,81.9448407065804,0.72168700263319,NA,NA,103.51980477454,0.883893505335833,NA,NA,101.227968155043,1.01409993437865,NA,NA,104.726724067802,0.920926363174927,NA,NA,111.460624243072,1.57329313293268,NA,NA,104.35494676894,0.930390988552595,NA,NA,104.62764960087,0.91070033936553,NA,NA,111.144058808456,1.43184216532261,NA,NA,104.454155392674,0.946411069401584,NA,NA,0.341857927209679,0.0175650148476539,0.344792212031388,0.0182343077747645,-0.099074466932581,0.109983023968711,-0.316565434616068,0.313413849272388,0.0992086237338336,0.119438686674401,6.7339001752699,1.00980550002266,6.51640920758642,0.784393360048796,-0.371777298862305,0.111858582052655,-0.17349420819589,0.137334817765436,9.91609065341295,0.779146807163899
1,0.15,50,83.0325369485035,0.729701945361926,NA,NA,105.354152243683,0.884767728337009,NA,NA,102.947416796627,1.01618784002243,NA,NA,106.572938093896,0.92166839974375,NA,NA,113.309732713845,1.56719557433363,NA,NA,106.19306694658,0.931164832526696,NA,NA,106.474648770031,0.911495018978227,NA,NA,112.976976518747,1.4228404799554,NA,NA,106.290500934649,0.946492826189927,NA,NA,0.341857927209679,0.0175650148476539,0.3382329408182,0.0182005370873395,-0.0982893238643768,0.110205679560258,-0.332756195098973,0.317780071345564,0.0974339880689959,0.120473253327592,6.73679461994964,1.00058691341637,6.50232774871505,0.773329493214676,-0.379871147315895,0.111868779109907,-0.184147835382522,0.137462694368611,10.0295597221195,0.767636453161721
1,0.3,50,84.581973506464,0.741932030583992,NA,NA,107.969886191731,0.886558295216394,NA,NA,105.402101041443,1.01950500013455,NA,NA,109.203953387934,0.923315355695199,NA,NA,115.94019246915,1.55869743978733,NA,NA,108.813203466088,0.932835469032229,NA,NA,109.088624332756,0.915584936051269,NA,NA,115.60617898056,1.41533632019762,NA,NA,108.911609971389,0.94867944039028,NA,NA,0.341857927209679,0.0175650148476539,0.328011346317483,0.0184106256155323,-0.115329055177324,0.111153023624286,-0.334013488590793,0.314981119182888,0.0984065053006398,0.121487759615872,6.73623908121659,0.987301276908241,6.51755464780313,0.761747075401263,-0.390749921845334,0.111829507863599,-0.17701436136737,0.135101799284293,10.2040779391168,0.756246524405149
1,0.55,50,86.9672825081172,0.762635441624899,NA,NA,112.002500721854,0.890669647509803,NA,NA,109.194381889074,1.02546544488802,NA,NA,113.256485512575,0.927316926526617,NA,NA,119.981055636886,1.54616021710636,NA,NA,112.850504109298,0.936823104464613,NA,NA,113.137663693853,0.919132416463214,NA,NA,119.615751139102,1.40311201664321,NA,NA,112.928302987959,0.952018756284825,NA,NA,0.341857927209679,0.0175650148476539,0.314667819269151,0.0184183040780519,-0.118821818722209,0.111108668009517,-0.365304497783082,0.314364661387132,0.0777988786610001,0.122619657974112,6.72457012431012,0.966518995610792,6.47808744524925,0.743670324543589,-0.405981403277691,0.111638249785877,-0.209360705894481,0.134206621101297,10.4213692500289,0.736902119772698
1,0.85,50,89.5472121747001,0.7876051301746,NA,NA,116.371274909454,0.897158060340838,NA,NA,113.316273625884,1.03320551312705,NA,NA,117.642065396244,0.933851142994202,NA,NA,124.33915497399,1.53355988352755,NA,NA,117.221715122378,0.943273160962011,NA,NA,117.532096812918,0.925703146542319,NA,NA,123.913978659528,1.39234953650414,NA,NA,117.294431498179,0.959902264852912,NA,NA,0.341857927209679,0.0175650148476539,0.301969270952834,0.0182634098040057,-0.109968583326199,0.109634188430301,-0.425176314461844,0.317162838954762,0.0727163758006185,0.124209135802195,6.69708957774617,0.943632168537522,6.38188184661053,0.724761944537218,-0.4203502738653,0.111238903822306,-0.237665314738482,0.134148470223088,10.5977050336436,0.714163329482077
3,0.05,50,81.9448407065804,0.72168700263319,NA,NA,103.51980477454,0.883893505335833,NA,NA,101.227968155043,1.01409993437865,NA,NA,104.726724067802,0.920926363174927,NA,NA,108.567095088612,1.53175073457984,NA,NA,104.35494676894,0.930390988552595,NA,NA,104.62764960087,0.91070033936553,NA,NA,108.295856710846,1.41625922302263,NA,NA,104.454155392674,0.946411069401584,NA,NA,0.227816890718968,0.0180031560947402,0.232566672381205,0.0199708169264718,-0.099074466932581,0.109983023968711,-0.271238377765809,0.246518761813374,0.0992086237338336,0.119438686674401,3.84037102080942,1.02686383941007,3.66820710997619,0.836899654501727,-0.371777298862305,0.111858582052655,-0.17349420819589,0.137334817765436,7.06788855580272,0.851000557329577
3,0.15,50,83.0325369485035,0.729701945361926,NA,NA,105.354152243683,0.884767728337009,NA,NA,102.947416796627,1.01618784002243,NA,NA,106.572938093896,0.92166839974375,NA,NA,110.39602855747,1.5272036881967,NA,NA,106.19306694658,0.931164832526696,NA,NA,106.474648770031,0.911495018978227,NA,NA,110.124789858569,1.4070807680177,NA,NA,106.290500934649,0.946492826189927,NA,NA,0.227816890718968,0.0180031560947402,0.223850445460765,0.0194364843493338,-0.0982893238643768,0.110205679560258,-0.271238698901444,0.250811935174134,0.0974339880689959,0.120473253327592,3.82309046357442,1.01804942259657,3.65014108853735,0.824109567685595,-0.379871147315895,0.111868779109907,-0.184147835382522,0.137462694368611,7.17737306194182,0.837633600734041
3,0.3,50,84.581973506464,0.741932030583992,NA,NA,107.969886191731,0.886558295216394,NA,NA,105.402101041443,1.01950500013455,NA,NA,109.203953387934,0.923315355695199,NA,NA,113.000961324769,1.52094011650753,NA,NA,108.813203466088,0.932835469032229,NA,NA,109.088624332756,0.915584936051269,NA,NA,112.753931009211,1.39457370300906,NA,NA,108.911609971389,0.94867944039028,NA,NA,0.227816890718968,0.0180031560947402,0.216517021340845,0.0192653686384304,-0.115329055177324,0.111153023624286,-0.247030315558233,0.255793819658869,0.0984065053006398,0.121487759615872,3.7970079368355,1.00529880276085,3.66530667645459,0.807385749899681,-0.390749921845334,0.111829507863599,-0.17701436136737,0.135101799284293,7.35182996776823,0.821587211646536
3,0.55,50,86.9672825081172,0.762635441624899,NA,NA,112.002500721854,0.890669647509803,NA,NA,109.194381889074,1.02546544488802,NA,NA,113.256485512575,0.927316926526617,NA,NA,117.00998331059,1.51189757449759,NA,NA,112.850504109298,0.936823104464613,NA,NA,113.137663693853,0.919132416463214,NA,NA,116.73694824172,1.38609930658505,NA,NA,112.928302987959,0.952018756284825,NA,NA,0.227816890718968,0.0180031560947402,0.208368968840814,0.0187449304876548,-0.118821818722209,0.111108668009517,-0.273035068870163,0.25916697589137,0.0777988786610001,0.122619657974112,3.75349779801438,0.985245687769296,3.59928454786643,0.787251370655046,-0.405981403277691,0.111638249785877,-0.209360705894481,0.134206621101297,7.54256635264606,0.801342244249229
3,0.85,50,89.5472121747001,0.7876051301746,NA,NA,116.371274909454,0.897158060340838,NA,NA,113.316273625884,1.03320551312705,NA,NA,117.642065396244,0.933851142994202,NA,NA,121.34394275059,1.50314081276015,NA,NA,117.221715122378,0.943273160962011,NA,NA,117.532096812918,0.925703146542319,NA,NA,121.051990241281,1.37330371732011,NA,NA,117.294431498179,0.959902264852912,NA,NA,0.227816890718968,0.0180031560947402,0.199108153609648,0.0180435769784851,-0.109968583326199,0.109634188430301,-0.291952509308366,0.26593516458006,0.0727163758006185,0.124209135802195,3.70187735434581,0.963016373587687,3.51989342836365,0.764400621151147,-0.4203502738653,0.111238903822306,-0.237665314738482,0.134148470223088,7.7357166153967,0.777567036450571
